image_path,smiles,T,P,Leak Size,Material Quantity,Number of carbon atoms,Number of hydrogen atoms,Number of oxygen atoms,Number of nitrogen atoms,Number of sulfur atoms,Number of halogen atoms,Molecular Weight,NFPA fire rating,DM,¦ÅHOMO,¦ÅLUMO,¦Ì,¦Ç,¦Ø,log(Late Pool Fire)
C:\Users\34841\Desktop\jupyter\tux\molecules_CN=C=O.png,CN=C=O,20,100,50,5000,2,3,1,1,0,0,57.05,3,2.9273,-0.27771,0.0242,-0.12676,0.30191,0.026609,2.029355
C:\Users\34841\Desktop\jupyter\tux\molecules_CN=C=O.png,CN=C=O,50,100,50,5000,2,3,1,1,0,0,57.05,3,2.9273,-0.27771,0.0242,-0.12676,0.30191,0.026609,1.995336
C:\Users\34841\Desktop\jupyter\tux\molecules_CN=C=O.png,CN=C=O,100,100,50,5000,2,3,1,1,0,0,57.05,3,2.9273,-0.27771,0.0242,-0.12676,0.30191,0.026609,2.195969
C:\Users\34841\Desktop\jupyter\tux\molecules_CN=C=O.png,CN=C=O,0,500,50,5000,2,3,1,1,0,0,57.05,3,2.9273,-0.27771,0.0242,-0.12676,0.30191,0.026609,2.277873
C:\Users\34841\Desktop\jupyter\tux\molecules_CN=C=O.png,CN=C=O,20,500,50,5000,2,3,1,1,0,0,57.05,3,2.9273,-0.27771,0.0242,-0.12676,0.30191,0.026609,2.270465
C:\Users\34841\Desktop\jupyter\tux\molecules_CN=C=O.png,CN=C=O,50,500,50,5000,2,3,1,1,0,0,57.05,3,2.9273,-0.27771,0.0242,-0.12676,0.30191,0.026609,2.144101
C:\Users\34841\Desktop\jupyter\tux\molecules_CN=C=O.png,CN=C=O,100,500,50,5000,2,3,1,1,0,0,57.05,3,2.9273,-0.27771,0.0242,-0.12676,0.30191,0.026609,2.229367
C:\Users\34841\Desktop\jupyter\tux\molecules_CN=C=O.png,CN=C=O,0,1000,50,5000,2,3,1,1,0,0,57.05,3,2.9273,-0.27771,0.0242,-0.12676,0.30191,0.026609,2.345268
C:\Users\34841\Desktop\jupyter\tux\molecules_CN=C=O.png,CN=C=O,20,1000,50,5000,2,3,1,1,0,0,57.05,3,2.9273,-0.27771,0.0242,-0.12676,0.30191,0.026609,2.336776
C:\Users\34841\Desktop\jupyter\tux\molecules_CN=C=O.png,CN=C=O,50,1000,50,5000,2,3,1,1,0,0,57.05,3,2.9273,-0.27771,0.0242,-0.12676,0.30191,0.026609,2.219747
C:\Users\34841\Desktop\jupyter\tux\molecules_CN=C=O.png,CN=C=O,100,1000,50,5000,2,3,1,1,0,0,57.05,3,2.9273,-0.27771,0.0242,-0.12676,0.30191,0.026609,2.261218
C:\Users\34841\Desktop\jupyter\tux\molecules_CS.png,CS,-50,1,2,10,1,4,0,0,1,0,48.1075,4,1.76208,-0.24213,-0.00953,-0.12583,0.2326,0.001841,1.780159
C:\Users\34841\Desktop\jupyter\tux\molecules_CS.png,CS,0,1,2,10,1,4,0,0,1,0,48.1075,4,1.76208,-0.24213,-0.00953,-0.12583,0.2326,0.001841,1.747935
C:\Users\34841\Desktop\jupyter\tux\molecules_CS.png,CS,-50,50,2,10,1,4,0,0,1,0,48.1075,4,1.76208,-0.24213,-0.00953,-0.12583,0.2326,0.001841,1.931812
C:\Users\34841\Desktop\jupyter\tux\molecules_CS.png,CS,0,50,2,10,1,4,0,0,1,0,48.1075,4,1.76208,-0.24213,-0.00953,-0.12583,0.2326,0.001841,1.891195
C:\Users\34841\Desktop\jupyter\tux\molecules_CS.png,CS,20,50,2,10,1,4,0,0,1,0,48.1075,4,1.76208,-0.24213,-0.00953,-0.12583,0.2326,0.001841,1.879561
C:\Users\34841\Desktop\jupyter\tux\molecules_CS.png,CS,50,50,2,10,1,4,0,0,1,0,48.1075,4,1.76208,-0.24213,-0.00953,-0.12583,0.2326,0.001841,1.817925
C:\Users\34841\Desktop\jupyter\tux\molecules_CS.png,CS,-50,100,2,10,1,4,0,0,1,0,48.1075,4,1.76208,-0.24213,-0.00953,-0.12583,0.2326,0.001841,1.950532
C:\Users\34841\Desktop\jupyter\tux\molecules_CS.png,CS,0,100,2,10,1,4,0,0,1,0,48.1075,4,1.76208,-0.24213,-0.00953,-0.12583,0.2326,0.001841,1.906523
C:\Users\34841\Desktop\jupyter\tux\molecules_CS.png,CS,20,100,2,10,1,4,0,0,1,0,48.1075,4,1.76208,-0.24213,-0.00953,-0.12583,0.2326,0.001841,1.896954
C:\Users\34841\Desktop\jupyter\tux\molecules_CS.png,CS,50,100,2,10,1,4,0,0,1,0,48.1075,4,1.76208,-0.24213,-0.00953,-0.12583,0.2326,0.001841,1.751456
C:\Users\34841\Desktop\jupyter\tux\molecules_CS.png,CS,-50,500,2,10,1,4,0,0,1,0,48.1075,4,1.76208,-0.24213,-0.00953,-0.12583,0.2326,0.001841,1.974001
C:\Users\34841\Desktop\jupyter\tux\molecules_CS.png,CS,0,500,2,10,1,4,0,0,1,0,48.1075,4,1.76208,-0.24213,-0.00953,-0.12583,0.2326,0.001841,1.883011
C:\Users\34841\Desktop\jupyter\tux\molecules_CS.png,CS,20,500,2,10,1,4,0,0,1,0,48.1075,4,1.76208,-0.24213,-0.00953,-0.12583,0.2326,0.001841,1.937686
C:\Users\34841\Desktop\jupyter\tux\molecules_CS.png,CS,50,500,2,10,1,4,0,0,1,0,48.1075,4,1.76208,-0.24213,-0.00953,-0.12583,0.2326,0.001841,1.896924
C:\Users\34841\Desktop\jupyter\tux\molecules_CS.png,CS,-50,1000,2,10,1,4,0,0,1,0,48.1075,4,1.76208,-0.24213,-0.00953,-0.12583,0.2326,0.001841,1.952197
C:\Users\34841\Desktop\jupyter\tux\molecules_CS.png,CS,20,1000,2,10,1,4,0,0,1,0,48.1075,4,1.76208,-0.24213,-0.00953,-0.12583,0.2326,0.001841,1.946791
C:\Users\34841\Desktop\jupyter\tux\molecules_CS.png,CS,50,1000,2,10,1,4,0,0,1,0,48.1075,4,1.76208,-0.24213,-0.00953,-0.12583,0.2326,0.001841,1.847252
C:\Users\34841\Desktop\jupyter\tux\molecules_CS.png,CS,-50,1,5,10,1,4,0,0,1,0,48.1075,4,1.76208,-0.24213,-0.00953,-0.12583,0.2326,0.001841,1.893164
C:\Users\34841\Desktop\jupyter\tux\molecules_CS.png,CS,0,1,5,10,1,4,0,0,1,0,48.1075,4,1.76208,-0.24213,-0.00953,-0.12583,0.2326,0.001841,1.865356
C:\Users\34841\Desktop\jupyter\tux\molecules_CS.png,CS,-50,50,5,10,1,4,0,0,1,0,48.1075,4,1.76208,-0.24213,-0.00953,-0.12583,0.2326,0.001841,1.974552
C:\Users\34841\Desktop\jupyter\tux\molecules_CS.png,CS,0,50,5,10,1,4,0,0,1,0,48.1075,4,1.76208,-0.24213,-0.00953,-0.12583,0.2326,0.001841,1.946626
C:\Users\34841\Desktop\jupyter\tux\molecules_CS.png,CS,20,50,5,10,1,4,0,0,1,0,48.1075,4,1.76208,-0.24213,-0.00953,-0.12583,0.2326,0.001841,1.94556
C:\Users\34841\Desktop\jupyter\tux\molecules_CS.png,CS,50,50,5,10,1,4,0,0,1,0,48.1075,4,1.76208,-0.24213,-0.00953,-0.12583,0.2326,0.001841,1.953392
C:\Users\34841\Desktop\jupyter\tux\molecules_CS.png,CS,-50,100,5,10,1,4,0,0,1,0,48.1075,4,1.76208,-0.24213,-0.00953,-0.12583,0.2326,0.001841,1.998174
C:\Users\34841\Desktop\jupyter\tux\molecules_CS.png,CS,0,100,5,10,1,4,0,0,1,0,48.1075,4,1.76208,-0.24213,-0.00953,-0.12583,0.2326,0.001841,1.986737
C:\Users\34841\Desktop\jupyter\tux\molecules_CS.png,CS,20,100,5,10,1,4,0,0,1,0,48.1075,4,1.76208,-0.24213,-0.00953,-0.12583,0.2326,0.001841,1.965794
C:\Users\34841\Desktop\jupyter\tux\molecules_CS.png,CS,50,100,5,10,1,4,0,0,1,0,48.1075,4,1.76208,-0.24213,-0.00953,-0.12583,0.2326,0.001841,1.977652
C:\Users\34841\Desktop\jupyter\tux\molecules_CS.png,CS,-50,500,5,10,1,4,0,0,1,0,48.1075,4,1.76208,-0.24213,-0.00953,-0.12583,0.2326,0.001841,2.139662
C:\Users\34841\Desktop\jupyter\tux\molecules_CS.png,CS,0,500,5,10,1,4,0,0,1,0,48.1075,4,1.76208,-0.24213,-0.00953,-0.12583,0.2326,0.001841,2.10743
C:\Users\34841\Desktop\jupyter\tux\molecules_CS.png,CS,20,500,5,10,1,4,0,0,1,0,48.1075,4,1.76208,-0.24213,-0.00953,-0.12583,0.2326,0.001841,2.045413
C:\Users\34841\Desktop\jupyter\tux\molecules_CS.png,CS,50,500,5,10,1,4,0,0,1,0,48.1075,4,1.76208,-0.24213,-0.00953,-0.12583,0.2326,0.001841,2.04694
C:\Users\34841\Desktop\jupyter\tux\molecules_CS.png,CS,-50,1000,5,10,1,4,0,0,1,0,48.1075,4,1.76208,-0.24213,-0.00953,-0.12583,0.2326,0.001841,2.190407
C:\Users\34841\Desktop\jupyter\tux\molecules_CS.png,CS,0,1000,5,10,1,4,0,0,1,0,48.1075,4,1.76208,-0.24213,-0.00953,-0.12583,0.2326,0.001841,2.152698
C:\Users\34841\Desktop\jupyter\tux\molecules_CS.png,CS,20,1000,5,10,1,4,0,0,1,0,48.1075,4,1.76208,-0.24213,-0.00953,-0.12583,0.2326,0.001841,2.096406
C:\Users\34841\Desktop\jupyter\tux\molecules_CS.png,CS,50,1000,5,10,1,4,0,0,1,0,48.1075,4,1.76208,-0.24213,-0.00953,-0.12583,0.2326,0.001841,2.088303
C:\Users\34841\Desktop\jupyter\tux\molecules_CS.png,CS,-50,1,10,10,1,4,0,0,1,0,48.1075,4,1.76208,-0.24213,-0.00953,-0.12583,0.2326,0.001841,1.921055
C:\Users\34841\Desktop\jupyter\tux\molecules_CS.png,CS,0,1,10,10,1,4,0,0,1,0,48.1075,4,1.76208,-0.24213,-0.00953,-0.12583,0.2326,0.001841,1.89835
C:\Users\34841\Desktop\jupyter\tux\molecules_CS.png,CS,-50,50,10,10,1,4,0,0,1,0,48.1075,4,1.76208,-0.24213,-0.00953,-0.12583,0.2326,0.001841,1.992723
C:\Users\34841\Desktop\jupyter\tux\molecules_CS.png,CS,0,50,10,10,1,4,0,0,1,0,48.1075,4,1.76208,-0.24213,-0.00953,-0.12583,0.2326,0.001841,1.972105
C:\Users\34841\Desktop\jupyter\tux\molecules_CS.png,CS,20,50,10,10,1,4,0,0,1,0,48.1075,4,1.76208,-0.24213,-0.00953,-0.12583,0.2326,0.001841,1.984091
C:\Users\34841\Desktop\jupyter\tux\molecules_CS.png,CS,50,50,10,10,1,4,0,0,1,0,48.1075,4,1.76208,-0.24213,-0.00953,-0.12583,0.2326,0.001841,2.04392
C:\Users\34841\Desktop\jupyter\tux\molecules_CS.png,CS,-50,100,10,10,1,4,0,0,1,0,48.1075,4,1.76208,-0.24213,-0.00953,-0.12583,0.2326,0.001841,2.038592
C:\Users\34841\Desktop\jupyter\tux\molecules_CS.png,CS,0,100,10,10,1,4,0,0,1,0,48.1075,4,1.76208,-0.24213,-0.00953,-0.12583,0.2326,0.001841,2.029745
C:\Users\34841\Desktop\jupyter\tux\molecules_CS.png,CS,20,100,10,10,1,4,0,0,1,0,48.1075,4,1.76208,-0.24213,-0.00953,-0.12583,0.2326,0.001841,2.011621
C:\Users\34841\Desktop\jupyter\tux\molecules_CS.png,CS,50,100,10,10,1,4,0,0,1,0,48.1075,4,1.76208,-0.24213,-0.00953,-0.12583,0.2326,0.001841,2.06965
C:\Users\34841\Desktop\jupyter\tux\molecules_CS.png,CS,-50,500,10,10,1,4,0,0,1,0,48.1075,4,1.76208,-0.24213,-0.00953,-0.12583,0.2326,0.001841,2.226203
C:\Users\34841\Desktop\jupyter\tux\molecules_CS.png,CS,0,500,10,10,1,4,0,0,1,0,48.1075,4,1.76208,-0.24213,-0.00953,-0.12583,0.2326,0.001841,2.208135
C:\Users\34841\Desktop\jupyter\tux\molecules_CS.png,CS,20,500,10,10,1,4,0,0,1,0,48.1075,4,1.76208,-0.24213,-0.00953,-0.12583,0.2326,0.001841,2.12239
C:\Users\34841\Desktop\jupyter\tux\molecules_CS.png,CS,50,500,10,10,1,4,0,0,1,0,48.1075,4,1.76208,-0.24213,-0.00953,-0.12583,0.2326,0.001841,2.151168
C:\Users\34841\Desktop\jupyter\tux\molecules_CS.png,CS,100,500,10,10,1,4,0,0,1,0,48.1075,4,1.76208,-0.24213,-0.00953,-0.12583,0.2326,0.001841,2.145569
C:\Users\34841\Desktop\jupyter\tux\molecules_CS.png,CS,-50,1000,10,10,1,4,0,0,1,0,48.1075,4,1.76208,-0.24213,-0.00953,-0.12583,0.2326,0.001841,2.301696
C:\Users\34841\Desktop\jupyter\tux\molecules_CS.png,CS,0,1000,10,10,1,4,0,0,1,0,48.1075,4,1.76208,-0.24213,-0.00953,-0.12583,0.2326,0.001841,2.275678
C:\Users\34841\Desktop\jupyter\tux\molecules_CS.png,CS,20,1000,10,10,1,4,0,0,1,0,48.1075,4,1.76208,-0.24213,-0.00953,-0.12583,0.2326,0.001841,2.192389
C:\Users\34841\Desktop\jupyter\tux\molecules_CS.png,CS,50,1000,10,10,1,4,0,0,1,0,48.1075,4,1.76208,-0.24213,-0.00953,-0.12583,0.2326,0.001841,2.205064
C:\Users\34841\Desktop\jupyter\tux\molecules_CS.png,CS,100,1000,10,10,1,4,0,0,1,0,48.1075,4,1.76208,-0.24213,-0.00953,-0.12583,0.2326,0.001841,2.197749
C:\Users\34841\Desktop\jupyter\tux\molecules_CS.png,CS,-50,1,25,10,1,4,0,0,1,0,48.1075,4,1.76208,-0.24213,-0.00953,-0.12583,0.2326,0.001841,1.925572
C:\Users\34841\Desktop\jupyter\tux\molecules_CS.png,CS,0,1,25,10,1,4,0,0,1,0,48.1075,4,1.76208,-0.24213,-0.00953,-0.12583,0.2326,0.001841,1.904613
C:\Users\34841\Desktop\jupyter\tux\molecules_CS.png,CS,-50,50,25,10,1,4,0,0,1,0,48.1075,4,1.76208,-0.24213,-0.00953,-0.12583,0.2326,0.001841,2.021561
C:\Users\34841\Desktop\jupyter\tux\molecules_CS.png,CS,0,50,25,10,1,4,0,0,1,0,48.1075,4,1.76208,-0.24213,-0.00953,-0.12583,0.2326,0.001841,1.997998
C:\Users\34841\Desktop\jupyter\tux\molecules_CS.png,CS,20,50,25,10,1,4,0,0,1,0,48.1075,4,1.76208,-0.24213,-0.00953,-0.12583,0.2326,0.001841,2.028892
C:\Users\34841\Desktop\jupyter\tux\molecules_CS.png,CS,50,50,25,10,1,4,0,0,1,0,48.1075,4,1.76208,-0.24213,-0.00953,-0.12583,0.2326,0.001841,2.151989
C:\Users\34841\Desktop\jupyter\tux\molecules_CS.png,CS,-50,100,25,10,1,4,0,0,1,0,48.1075,4,1.76208,-0.24213,-0.00953,-0.12583,0.2326,0.001841,2.077412
C:\Users\34841\Desktop\jupyter\tux\molecules_CS.png,CS,0,100,25,10,1,4,0,0,1,0,48.1075,4,1.76208,-0.24213,-0.00953,-0.12583,0.2326,0.001841,2.065539
C:\Users\34841\Desktop\jupyter\tux\molecules_CS.png,CS,20,100,25,10,1,4,0,0,1,0,48.1075,4,1.76208,-0.24213,-0.00953,-0.12583,0.2326,0.001841,2.063108
C:\Users\34841\Desktop\jupyter\tux\molecules_CS.png,CS,50,100,25,10,1,4,0,0,1,0,48.1075,4,1.76208,-0.24213,-0.00953,-0.12583,0.2326,0.001841,2.175973
C:\Users\34841\Desktop\jupyter\tux\molecules_CS.png,CS,-50,500,25,10,1,4,0,0,1,0,48.1075,4,1.76208,-0.24213,-0.00953,-0.12583,0.2326,0.001841,2.293866
C:\Users\34841\Desktop\jupyter\tux\molecules_CS.png,CS,0,500,25,10,1,4,0,0,1,0,48.1075,4,1.76208,-0.24213,-0.00953,-0.12583,0.2326,0.001841,2.283787
C:\Users\34841\Desktop\jupyter\tux\molecules_CS.png,CS,20,500,25,10,1,4,0,0,1,0,48.1075,4,1.76208,-0.24213,-0.00953,-0.12583,0.2326,0.001841,3.08503
C:\Users\34841\Desktop\jupyter\tux\molecules_CS.png,CS,50,500,25,10,1,4,0,0,1,0,48.1075,4,1.76208,-0.24213,-0.00953,-0.12583,0.2326,0.001841,2.230293
C:\Users\34841\Desktop\jupyter\tux\molecules_CS.png,CS,100,500,25,10,1,4,0,0,1,0,48.1075,4,1.76208,-0.24213,-0.00953,-0.12583,0.2326,0.001841,2.301321
C:\Users\34841\Desktop\jupyter\tux\molecules_CS.png,CS,-50,1000,25,10,1,4,0,0,1,0,48.1075,4,1.76208,-0.24213,-0.00953,-0.12583,0.2326,0.001841,2.369587
C:\Users\34841\Desktop\jupyter\tux\molecules_CS.png,CS,0,1000,25,10,1,4,0,0,1,0,48.1075,4,1.76208,-0.24213,-0.00953,-0.12583,0.2326,0.001841,2.344985
C:\Users\34841\Desktop\jupyter\tux\molecules_CS.png,CS,20,1000,25,10,1,4,0,0,1,0,48.1075,4,1.76208,-0.24213,-0.00953,-0.12583,0.2326,0.001841,2.249044
C:\Users\34841\Desktop\jupyter\tux\molecules_CS.png,CS,50,1000,25,10,1,4,0,0,1,0,48.1075,4,1.76208,-0.24213,-0.00953,-0.12583,0.2326,0.001841,2.26777
C:\Users\34841\Desktop\jupyter\tux\molecules_CS.png,CS,100,1000,25,10,1,4,0,0,1,0,48.1075,4,1.76208,-0.24213,-0.00953,-0.12583,0.2326,0.001841,2.308449
C:\Users\34841\Desktop\jupyter\tux\molecules_CS.png,CS,-50,1,50,10,1,4,0,0,1,0,48.1075,4,1.76208,-0.24213,-0.00953,-0.12583,0.2326,0.001841,1.927358
C:\Users\34841\Desktop\jupyter\tux\molecules_CS.png,CS,0,1,50,10,1,4,0,0,1,0,48.1075,4,1.76208,-0.24213,-0.00953,-0.12583,0.2326,0.001841,1.906278
C:\Users\34841\Desktop\jupyter\tux\molecules_CS.png,CS,-50,50,50,10,1,4,0,0,1,0,48.1075,4,1.76208,-0.24213,-0.00953,-0.12583,0.2326,0.001841,2.032038
C:\Users\34841\Desktop\jupyter\tux\molecules_CS.png,CS,0,50,50,10,1,4,0,0,1,0,48.1075,4,1.76208,-0.24213,-0.00953,-0.12583,0.2326,0.001841,2.006723
C:\Users\34841\Desktop\jupyter\tux\molecules_CS.png,CS,20,50,50,10,1,4,0,0,1,0,48.1075,4,1.76208,-0.24213,-0.00953,-0.12583,0.2326,0.001841,2.035986
C:\Users\34841\Desktop\jupyter\tux\molecules_CS.png,CS,50,50,50,10,1,4,0,0,1,0,48.1075,4,1.76208,-0.24213,-0.00953,-0.12583,0.2326,0.001841,2.179267
C:\Users\34841\Desktop\jupyter\tux\molecules_CS.png,CS,-50,100,50,10,1,4,0,0,1,0,48.1075,4,1.76208,-0.24213,-0.00953,-0.12583,0.2326,0.001841,2.084541
C:\Users\34841\Desktop\jupyter\tux\molecules_CS.png,CS,0,100,50,10,1,4,0,0,1,0,48.1075,4,1.76208,-0.24213,-0.00953,-0.12583,0.2326,0.001841,2.068297
C:\Users\34841\Desktop\jupyter\tux\molecules_CS.png,CS,20,100,50,10,1,4,0,0,1,0,48.1075,4,1.76208,-0.24213,-0.00953,-0.12583,0.2326,0.001841,2.066732
C:\Users\34841\Desktop\jupyter\tux\molecules_CS.png,CS,50,100,50,10,1,4,0,0,1,0,48.1075,4,1.76208,-0.24213,-0.00953,-0.12583,0.2326,0.001841,2.186091
C:\Users\34841\Desktop\jupyter\tux\molecules_CS.png,CS,-50,500,50,10,1,4,0,0,1,0,48.1075,4,1.76208,-0.24213,-0.00953,-0.12583,0.2326,0.001841,2.293866
C:\Users\34841\Desktop\jupyter\tux\molecules_CS.png,CS,0,500,50,10,1,4,0,0,1,0,48.1075,4,1.76208,-0.24213,-0.00953,-0.12583,0.2326,0.001841,2.283787
C:\Users\34841\Desktop\jupyter\tux\molecules_CS.png,CS,20,500,50,10,1,4,0,0,1,0,48.1075,4,1.76208,-0.24213,-0.00953,-0.12583,0.2326,0.001841,2.184467
C:\Users\34841\Desktop\jupyter\tux\molecules_CS.png,CS,50,500,50,10,1,4,0,0,1,0,48.1075,4,1.76208,-0.24213,-0.00953,-0.12583,0.2326,0.001841,2.230293
